Pelanggan YTH. SIMCARD Anda sbg Pemenang Mendptkan HADIAH Mobil Toyota ALL NEW YARIS PIN:8JF2177 dari GEBYAR UNDIAN 3 CARE Untuk Info Lenkap Klik: www.infogebyarhadiah3care.blogspot.co.id,1
atulah aku teh udh ngidam sate maranggi dr bulan puasa 󾌹 naha ka subang teu ngajakan ih,0
WASSALAMU ALAIKUM WR WB UANGNYA DIKIRIM SAJA KE NO REK INI BRI A/N NOVA ARYAxxx 0544 0100 8633 xxx KALAU SDH TRANSFER SMS AJA DI NO INI TRMH KASIH” No. HP Pengirim SMS: 0821-5104-2542,1
Aku mau bawa balon sm coklat min. Mau nitip?,0
"PAKET BRONET 24JAM 2GB 60hr Rp28800 akan segera aktif. Temukan penawaran menarik AXIS lainnya, telp *123#.Info838",2
"Kan bapaknya ngomong2 ya, trs ditanya siapa itu, aku blg lg rame ma sibuk dikampus nanti yaa",0
Tp klo jd mmber mh bsa lbh murah dil,0
"CHRISTMAS & NEW YEAR BIG SALE!! Buy 1 Get 1 Free All READY MADE SHIRT or Get 5pcs READY MADE SHIRT only for Rp.880,000(=55-75%OFF) Until 9 JAN 2022.",2
"Kalau blom dapet pernyataan baik apapun, blom brani lah. Gila kale gue??",0
"mohon maaf mengganggu waktunya mba/mas

kami menawarkan pinjaman online dengan

bunga rendah 0,2% jika minat info WA;081543132734",1
Oh oke Pak nanti saya lgsg kesana untuk kepastikan buka jam berapa? Ke bebek komar yg dekat dt bisa?,0
Pagi jg mba terima kasih ya mba,0
Anda brminat cash&kredit mtor scond brg istmwa tipe&merk apa sj.dsini mnyediakn 50 unit dr thn 2004 keatas hub 087739124242/085743146233 MS DEDIKTP luar yk bs.,1
"HARI TERAKHIR! Beli paket

- 20GB 30hr Rp58Rb (bls HP1)

- 26GB +100mnt Tsel 30hr Rp75Rb (bls HP2)

ke 5111, klik tsel.me/HO atau *363*20# sd 31Mar",2
ke pt. inti?,0
"Kuota Kado dari Nindy quota kamu bakal hangus pada 08:45:41 WIB. Yuk, isi ulang kuota mu!",2
Tarot: Merasa tidak dihargai pasangan telah membuatmu begitu sakit hati. Utk berhenti ketik Unreg Tarot ke 99359 CS.02127882214,2
"Anda terp!l!h
sebagai Pmenang
cek Rp.175.jt
(Shop mantul sale)
ID 25F4777
U/1nf0 klik :
bit.ly/rejeki-bigsale2021",1
(XL) Tarif SMS ke operator lain hanya Rp50/SMS. Yuk SMS-an terus pakai XL!,2
"Ingin Tahu Angka Jitu! Yg Keluar Putaran Pada Hari ini 20/01/2013 Hubungi : 082-335555-454. mbah TOGEL semarang ""Jamin 100% Tembus"" Raja SHIO (Buka 24 Jam)",1
"Internet Murah, Kuota Melimpah ada disini:
1. Kuota 4.5GB/30hr/11rb
2. Kuota 1.5GB/7hr/5rb
3. Kuota 10GB/30hr/55rb di konter terdekat",2
"Aku ingin pagi, tp masa berdua - doang pake grab :( nunggu - siang :(",0
Maaf kami sdah menghubungi tpi tdak tersambung No.Anda resmi meraih hadiah ke-2 dari PT.M-KIOS pin;M248K81 u/info hadiah klik; www.hadiah-mkios17.blogspot.com,1
*ngsih bunga ato coklat min,0
"Mengenai Uang kontrakan kalau Masih Mau Di terusin Harap ke bpk, Suyono, Nomor Hp: 082127377377, Soalnya shd sya kuasakan Penuh ke dia, Maaf Cuma sms",1
"INFO PINJ4M4N D4N4 ONLINE,

PROSES MUD4H/CEPAT,

PINJAMAN MINAM4L 5JT S/D 500JT,

BUNG4 RENDAH 4% THN

MINAT WHATSAPP;

+6285397202877",1
Minta email github nya dong.,0
"BUTUH MODAL buat usaha

kami SIAP membantu

5jt/500jt

DAN BUNGA RINGAN

dari AGEN PIN-OL

aman TERPERCAYA

wa 085825534663",1
"Anda mndptkan

Subsidi Pemerintah

Rp.189.000.000

PIN PEMEN4NG; 717747

1nfo

WA;

082335783945

Buka

bit.ly/my-pertamina945",1
"Nomor handphone Livin' by Mandiri berhasil diubah pada 8 Apr 2022, 11:11:40 WIB. Jika Anda tidak melakukannya, hubungi Mandiri Call 14000.",2
"Hanya HARI ini! Freedom Combo XL Cuma Rp 89rb (Normal Rp 149rb) 20GB Music streaming gak pake kuota, UNLIMITED Nelp&SMS. Daftar *123#",2
"Baru! Vivo Y21T dengan kamera 50MP, RAM 6GB+2GB extended & kuota 228GB selama setahun hanya 50rb/bln. Beli di https://bit.ly/vivoy21t RD03",1
Kalo kata raditya dika tuh cara pandang org ttg cinta akan berubah setelah mengalami patah hati terhebat. Haha,0
Bakmi GM Day tgl 21cuma Rp21rb (Bakmi Spc GM/Pangsit Grg/Bakmi Frz dll). FREE KrispiChips & pot ongkir utk advanced order s.d 20Juni. Psn https://bit.ly/3vA8L7T,2
Kamu berhenti langganan Paket IMClass 30GB Rp5000/30hr. Pemakaian Internet dikenakan tarif dasar/kuota paket lain jika ada,2
"Paket Internet spesial buat kamu. Internetan selama seminggu dgn kuota 1,5GB Cuma Rp10rb! Ayo segera Ketik KEBUT kirim ke 919 sd 29 Juli 2015. Jgn lupa ya",2
Slmt!! No Anda Men-dptkan Hadiah dr Pengundian Poin Plus Plus INDOSAT No Pin(d377hi8)Utk info Pemenang silahkan klik www.kejutan-indosatpoinplus2013.webs.com,1
"Di transfer saja Uang'nya ke rekening BNI ini, a/n. ISMAWATI. Rek: 0248147033. SMS saja klo sdh kirim.",1
"Udah di beres2in, tp lampu depannya ada yg mati kl gasalah",0
"BUTUH MODAL

-MUDAH

-CEPAT

-AMAN

BUNGA 2%

MIN 5JT S/D 500JT

Untuk Info

WhatsApp

+6282359377377",1
SLMT!!! NO anda m-dpt mobil AVANZA dr kartu AS. di undi td malam di metro TV PKL 23:00.info.kunjungi almt kami:www.Priode-.webs.com/hub:0016282190254447.TSEL,1
Anda akan mengaktifkan Paket BBM Gratis berlaku 30 hari dari pertama kali aktivasi. Ketik FLASH (spasi) YA untuk melanjutkan,2
"Hanny, boleh gak bagi website data yg dibilang pak indiwan kemarin? Wkkw",0
Usul: Anak sospol dan yg berminat turun deh. Pelajari ttg ini,0
"Terima kasih telah menjadi pelanggan setia Indosatooredoo. Download Video + BONUS GRATIS Nelpon 60 Menit, hubungi *900*8#",2
"Mohon maaaf menggangu waktunya mas/mba

Kami menawarkan pinjaman berbasis ONLINE

Dengan bunga rendah 0,2%

jika berminat hubungi WA;085824298727",1
"Artha Cell diskon Brg elektronik BB Dakota 3 juta BB Onyx3 2,8 jt Camera DLL HUB Sms ke : 085335875777 Pin BB 28BDDF4D www.arthajaya-cell.blogspot.com",1
Makasih semuanyaaa mohon doanya yaaa,0
"Jangan khawtir cari pinjman



disini solusinya.



Kamii akan mengubah hidup



Prekonomian Anda



min pnjman 5jt-500juta



Anda bermnat silhkan chat WA

081240845590",1
"ya nggk jd masalh, toh model bisa diload dicontroler mana aja kan?",0
"RUMAH&TANAH yg mau di jual,sy IBU AYU sdh SURVEI dan berminat u/membeli Mslh hrg Mhn hub suami saya 085282157222 Dr.HJ.SOPIAN",1
"SHOPEE: Kami menemukan transaksi mencurigakan di akunmu. Jika transaksi tdk dilakukan olehmu, hubungi 1500702 utk mengamankan akunmu.",2
"PESAN RESMI dri TRI CARE Selamat anda m-dptkan hadiah CEK TUNAI Sebesar Rp.45jt Pin undian 94AD653, U/Info kunjungi;www.undian-bimatri.blogspot.com",1
Wid jgn plg sebelum ketemu aku. Aku brgkt jam 5 hehe,0
"Flash Promo s.d 9 Agt! Ayo datangi Gallery Smartfren terdekat, DISKON 290rb dg tukar HP Smartfrenmu ke Andromax 4G LTE atau 190 utk tukar dg MiFi 4G LTE",2
Nikmati EKSTRA PULSA 100% dgn isi ulang min. 50rb HANYA di aplikasi MyTelkomsel menggunakan T-Cash! Download di http://tsel.me/1 Promo s/d 11 Agst 2016,2
"Lebih hemat langganan paket Internet MINGGUAN dgn kuota 250MB Cuma Rp 10,000. Caranya gampang cukup ketik KUOTA (SPASI) 10K ke 363.",2
Yth. peserta BPJS Anda terpilih sebagai penerima BLT (Bantuan langsung tunai) Rp.15jt u/ info WA:085845200790,1
Ga ada birthday nya? Wkwk,0
Dapatkan Disc 20% di McDonalds khusus utk pembayaran dgn TCASH TAP!Dptkan stiker TCASH TAP di graPARI terdekat. Info tsel.me/tappromo,2
"Pembelajaran tatap muka masa pandemi harus utamakan keselamatan siswa/i dari COVID-19. Pengawasan, tanggung jawab bersama sekolah dan orangtua. covid19.go.id",2
"Sama ingetin ya, ini kan web nya mau di publish, kita kan ikut develop tuh, nah di web nya ada nama kita atau jurusan ga?",0
pesan resmi dari PT.TRI CARE indonesia selamat SimCARD anda mendapatkan hadiah senilai 100 juta jatuh ke pemenang (lV) kode pin ijh76k79 silahkan cek di www.pt-tricare.com,1
😁 sebelumnya ga ad nulis kerudung. Kirain warna jins,0
"[Tinggal 4 Hari]

Untuk silaturahmi tanpa henti

1. 1,5GB, 4rb/3hr

2. 6GB, 18rb/30hr

3. 9GB, 25rb/30hr

masih ada yg lain, beli di *123*60#

atau bit.ly/m3mkd",2
Iya aku inget jam dinding di rumah awet katanya hadiah pernikahan ❤,0
"Maaf, kamu tidak memiliki Bonus Kuota++. Dapatkan Bonus Kuota++ hingga 2GB di toko terdekat, hanya berlaku di Jawa Timur, Bali dan Lombok",2
Scroll up down olshop -,0
Upgrade Software hp mu untuk Nikmati layanan baru VoLTE. kualitas nelpon yg lebih jernih dgn tarif sama di jaringan VoLTE. Info: im3.do/volte CP1,2
INDOSATpoin Plus-plus 2013 SELAMAT SimCard +6281571xxxx Resmi Terpilih M-dpt HADIAH Pin-b89c7h9-di Sahkan Oleh PT.INDOSAT info klik www.infoindosatpoin.webs.com,1
"Ada yg tdk bisa jam tertentu? Kemungkinan pagi jam 8, tapi nanti diumumkan.",0
"Anda baru saja verifikasi ulang Livin' by Mandiri pada 8 Apr 2022, 11:11:40 WIB. Jika Anda tidak melakukannya, hubungi Mandiri Call 14000.",2
Loh kok belum pakai nomor Indosatmu? Pake dong utk telp/sms/internetan nanti otomatis kamu akan dpt 250menit+250SMS+250MB bneraan deh,0
Waaah keren kang,0
Oke kalau untuk dp harus berapa%?,0
Eta mah data dokter keseluruhan. Maksud urg teh kan si pasien teh aya meren di pariksa ku dokter saha.,0
"Selamat, Paket Nelpon Sepuasnya Tsel & 50mnt AllOpr selama 1 hari Rp 6250 telah aktif, berlaku s/d tgl 06/03/2022 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.",2
Gais kalau ada chat2 sebelumnya tolong dibaca dan dipahami biar ga ulg2 😂😂,0
Aamiin. Makasih semuanya..semoga teman2 cepat nyusul dan semoga segala urusannya diberikan kelancaran oleh Allah.aamiin,0
"Cobaan itu teh dy, kadang cewe mah overthink dan overreact",0
"[Terakhir Hari Ini]

Silaturahmi tanpa henti

1. 1,5GB, 4rb/3hr

2. 6GB, 18rb/30hr

3. 9GB, 25rb/30hr

masih ada yg lain, beli di *123*60#

atau bit.ly/m3mkd",2
"Sisa pulsa kamu tinggal 4600. Yuk, isi ulang sekarang!",2
"Anda tlh menukarkan poin 95 poin, Tukarkan terus poinnya siapa tahu anda pemenang hadih LG G3 32gb, pemenang adalah yang menukarkan poin tertinggi s/d 30 November 15",2
Lingkungan kerjanya berasap. Kalo gak ngerokok ya pada nge-vape gitu coba. Kan cowok semua banyaknya,0
Gaaais dlm semenit aja aku jd nasabah btpn wkwk,0
Selamat No.SIM Card Anda M-dptkan HADIAH {1} UNIT MOBIL TOYOTA YARIS PIN:8JF2177 U/INFO Hub: 0895343233477 klik www.info-hadiahtricare.blogspot.co.id awas penipuan,1
PROMO NSP GRATIS Rp0 utk 30hr bls SMS ketik YA utk langganan NSP Demi Waktu-Didi Kempot. Perpanjangan GRATIS Rp.0/30hari. Info: tsel.me/nsp. CS:188,2
Minggunya pengen ke lembang git seharian ngubek bandung :(,0
"Btw magicomnya yg sedang Gais, gaada yg gede",0
Ntar aku kirim link nya,0
PESAN RESMI PT.3Care Indonesia Berkat isi Ulang No. Anda M-dptkan hadiah ke-3 Dengan kode PIN Anda (B8337H9) U/info hadiah klik; www.hadiah-pt3care34.blogspot.com,1
"Lazada 10th Birthday Sale 1 - 29 Mar! Nikmati Diskon Hingga 90% + Gratis Ongkir Hingga 100%.

https://c.lazada.co.id/t/c.baLzpW?",2
Selamat Paket Anda telah aktif. Cek kuota di *889#,2
Bole duaduanya pen hardcover dulu. Tp kalau perusahaan udh minta boleh ttd dulu,0
"Lazada 10th Birthday Sale! Nikmati Diskon Hingga 90% + Gratis Ongkir Hingga 100%.
https://c.lazada.co.id/t/c.baLzpW?",2
SIM Card anda M-dptkan HADIAH 1 YUNIT MOBIL TOYOTA YARIS No.pin pemenang Anda [8JF2177] U/INFO www.hadiahtricare.blogspot.com,1
"Permintaan Anda sedang diproses. Beberapa saat lagi Paket Internet anda akan di non-aktifkan, dan akan berlaku tariff dasar internet.",2
#NAME?,0
"penuh - , si - juga nyari, udh penuh..",0
"Jam 6 aja, di durasi 30 menit bisa mba?",0
Kecelakaan cah ayu,0
Gais kalo dri upi ke unisba pake angkot apa pulang pergi?,0
"Membuat kaldu ayam, didihkan air, masukan sayap ayam , ceker, dan tulang kemudian rebus smpai wrnanya berubah. STOP : Unreg Ke 99157",2
"Buy 2 Get 3 tiket Trans Studio Bandung,mulai 14 Mei-14Juni 2013.Tunjukkan SMS ke petugas di lokasi. Info: www.indosat.com/transstudiobgd",2
"PESAN RESMI !!!!
Selamat Anda mndptkan
SUBSIDI PEMERINTAH
Rp.189.000.000
KODE ID (717747)
Silahkan Chat kami
Whatsapp: 0823158227499
s.id/pertamina499",1
Kok antara optimis dan ngga yah 😟,0
"Selamat, Anda mendapatkan kuota AllOpr sebesar 50Minutes. Cek kuota di *888# atau akses My Telkomsel App.",2
"Soalnya aku pernah ujug2 dtng, terus bapak nya bilang kalau mau bimbingan bls wa ya, biar saya bisa estimasi waktu, gitu",0
"Hai akang-teteh, bagi kalian yang belum tau, merekalah calon Pemimpin KEMAKOM periode 2016-2017! yuk kita simak visi-misi mereka :)",0
"sama sama pak,ooh itu report sendiri ko pak yang bumiputera, saya ngedit yang nomer 16 nya pak, jadi saya post lagi 😁",0
"untuk dwm soal klasifikasi, algoritma yang menjadi dasar adalah random forest dengan akurasi model kira2 0.8. Setelah menggunakan data test (data yg saya berikan kemarin di UAS untuk diprediksi), akurasi yg didapat adalah 0.75. Jika mhs mendapat akurasi 0.75 dia akan mendapat nilai maksimal (20point). Akurasi tertinggi 0.77 diperoleh oleh -",0
Bisi ga enak ga bantuin beberes ato masak2nya :(,0
"udah di benerin, kamu jangan sync dulu. backup filenya baru sync terus push dengan file kamu.",0
"Nasabah Bank BRI Yth, Selamat Anda Mndptkan Cek Tunai Rp.27jt dari BANK RAKYAT INDONESIA Pin : (ijh76k79) u/Info klik dan Kunjungi :www.hadiahBRI.blogspot.com",1
Biasanya mah stasiun teh sebelum lewatin rel -,0
Manfaatkan segera creditCard anda utk apply pinjaman 20-250jt ada cashback berminat hub: Bintang 021-27450166.tks,1
"Ini bpk tolong belikan dulu pulsa 20ribu di no barunya bpk karna lagi ada masalah di kantor polisi dan jangan dulu tlp/sms nanti bpk yg tlp, penting.",1
"Eh gatau, td Bagus yang nanyain",0
"Kejutan POIN, hadian Rp 15 jt resmi diberikan untuk pemilik nomor 0812330xxxx. PIN-x7af2547. Untuk Info Kantor Pusat TELKOMSEL 021-23867047, 021-23867048.",1
"2016-07-08 11:47:11.Plg Yth, sisa kuota Flash Anda 478KB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",2
Masih yang dekat sungai dulu kok diil 😁,0
Maaf kami sudah menghubungi tapi tidak tersambung Selamat No.Anda resmi meraih hadiah ke-3 dari PT.3CARE Pin ;b8337h9 u/info klik www.hadiah3care-2016.blogspot.com,1
"Pemberitahuan Terakhir,Slmt Anda T-pilih Mdptkn Grandprize Rp.175.000.000 Dr L.A.Z.A.D.A Kode ID_KBR99D7 Untuk Verifikasi ID Klik: www.l-a-z-a-d-a.gq",1
"Saya sedang nunggu beliau pak,beliau sdg ngobrol dgn client",0
"Selamat Nomor Anda

Terpilih Sebagai Pemenang Ke-4 Dari SHOPEE INDONESIA.

Dengan ID (AD25MD47)

U/INFO Klik: bit.ly/Gebyar-Shopee25",1
"Engga teh aku udh siap, mau brgkt ini. Aku td line teteh",0
"inforesmi INDONESIA GIVE AWAY
slamat anda mendptkan HADIAH 150JT
DARI BAPAU FAMILY untuk info silahkan 
chat WA:0822-1730-5879",1
Mohon maaf lahir dan batin ipa3😚😚,0
Nanti kalau mau di bayar/di transfer harap hubungi dulu atasan saya Bpk ARDIANSA no tlp; 085797136879 soalnya ada perubahan pembayaran trima kasih.,1
"Selamat No anda
Terpilih sebagai pemenang
Hadiah dr:telkomselpoin
pin pemenang (IJ4T679)
Slkn verifikasi pin anda
di: www.telkomselpusat.cf
U/info:085396668339",1
Mau Nissan Juke?Ayo beli POPMIE skrg dan kirim kodenya di *200*200*Kodeuniq# siapa tahu kamu pemenangnya.Hati2 penipuan CS:02171790989 klik http://goo.gl/dm7PK,1
Pak mau pesen nasi goreng spesial 2 bungkus ke Graha desilla kmr 14.,0
3 GB buat 14 hari mana cukup Cuss isi ulang kuota yang 12 GB 30 hari 50ribu aja! Yuk shikat di sini: go.byu.id/belikuota12GB,2
"PT. HIG Hadir Memberikan

Penghasilan Tambahan

Setiap 5 Hari

Profit 20% - 40%

Wa Admin: 08152335267

Link Wa: https://bit.ly/2W9t53m

Website: www.forexhig.com",1
Ohh oke bantar aku tanyain dulu yaa,0
Ayam kita menunya banyak bu...ada ayam bakar.kremes. cabe ijo. Lada hitam. Asam manis. Rica rica. Baberque. Untuk isinya nasi.ayam.lalapan.sambal. tempe tahu . air mineral gelas. Bu...maaf bu kita ada paket yang 16rb s/d 19rb. Kalau boleh tau anggaran ibu berapa ya,0
Nomor OTP anda adalah [8874] -Telkomsel-,2
Anda akan berhenti berlangganan Paket Flash. Ketik FLASH<spasi>YA jika setuju. Tunggu SMS konfirmasi penonaktifan Paket Anda,2
"Kuotanya makin gede, harganya pas di kantong

1. 2GB, 6600/hr

2. 50GB, 100rb/30hr

3. 100GB, 150rb/30hr

masih ada yg lain, beli di *123*60#

bit.ly/m3mkd",2
"FINMAS
Layani Pinjaman 10-500jt
-Tanpa Admin
-Tanpa Agunan
-Tanpa BI Cheking
Info Hub WA:
VINOLA
https://wa.me/6283111614555",1
Anda sedang menikmati Paket Reguler dgn sisa kuota 209715 KB.Dapatkan beragam Paket INTERNET HEMAT Tri di *123*3#,2
Paket Super Murah 2 pcs c strip/1 Ayam sayap+nasi+teh pucuk Rp.15.909.Tukarkan SMS ini di CFC YOGYA SUBANG hari ini!Selama persediaan masih ada.Promo *606#,2
Beli 6 donat FREE 6 donat lagi di Krispy Kreme Aeon Mall BSD Tukarkan SMS ini sekarang. S&K,2
"Kehabisan pulsa? Aktifkan Paket Darurat (500 MB data, 30 SMS Tsel, 75 menit Tsel, 1 Hari). BAYAR NANTI Rp5000 sesuai S&K. Balas ketik YES jk setuju /hub *505#",2
"Maaf, kamu belum dapat melakukan registrasi paket ini. Dapatkan penawaran terbaik di *123# atau akses myIM3",2
"Beli Paket YELLOW bisa pakai PULSA DARURAT nih! Ketik *123*111#, pilih paket YELLOW yg kamu mau,lalu pilih menu BAYAR LAIN - PULSA DARURAT. im3.do/pulsadarurat",2
Kamu sdg akses internet tarif non paket. Yuk beli paket internet di tsel.me/tsel1 atau *363#,2
Guys numpang promosi bisi ada yg butuh.. Dijual MacBook Air Layar 11inch Ram 4gb Ssd 128gb Garansi sisa 5 bulan Dijual karena jarang di pake.. Harga PM,0
#NAME?,0
Iya kalau ada yang kosong agus atau sept,0
"Seru banget main 8 Ball Pool, pakai pulsa bisa banget loh Bro untuk beli koin games lainnya, cek caranya di http://tsel.me/jajanonline",2
"BUTUH MODAL
-MUDAH
-CEPAT
-AMAN
BUNGA 2%
MIN 5JT S/D 500JT
Untuk Info
WhatsApp
+6282359377377",1
Plgn Yth ! Anda mendpt hadiah (1) unit mobil SUZUKI ERTIGA dari PT.HM SAMPOERNA Tbk. pin anda:F77A47H u/info klik www.sampoernatbk.co.nf,1
2/2 Info: tsel.me/nsp. CS: 188.,1
"iya, makanya aku butuh data kalian teh soalnya datanya dari sana. tapi harus ada RJ atau RD.",0
"Selamatkan diri kalian guys, karna ""lulus bareng"" hanyalah kata hiburan semata",0
Uangnya di Trnsfer di BNI ini aja a/n RASTINA NO.REK.0253 7915 37.Klo sdh d Trnsfer Sms aja di no ini 085293355598 Trmks.,1
"Penawaran terbatas software SMS gateway utk iklan SMS, pilkada, sekolah, instansi, kampus dll. Harga promo rp. 100.000 hub:jasa advertising corp 085727088813 24jam.",1
Selamat! No Anda Terpilih M-dptkan kejutan HADIAH langsung Dari 3care kode Pemenang anda b89c7h9 Utk Info Lenkap kunjungi web kami www.hadiahT3care.blogspot.com,1
"Selamat...
No.Anda Resmi Meraih
Hadiah Ke-2
Dari Shopee4.4
Rp.175.jt
Pin Pemenang
(25f4777)
U/Info Silahkan
Hub/Chat WA:
081908220567",1
"BUTUH MODAL
buat usaha
kami SIAP MEMBANTU
dari AGEN PIN-OL
aman TERPERCAYA
WHATSAPP +6281932939222",1
"Paket BRONET 2GB 60hr 24jam sudah aktif. Nikmati internet 2GB berlaku hingga jam 23.59 aktif s.d 27-10-2016. Promo AXIS lainnya, telp *123#. Info838",2
di kosan gaaa? Mau numpang dooong,0
Bu mau mastiin ketemu di jica kan Bu?,0
Gara gara batman. Pdhl udh diulang,0
"Pesanan #342877938 - mohon transfer Rp.59,755 ke BNI Account #### sebelum 24 Jun, 2016. Mohon periksa email anda untuk info lebih lanjut.",0
"da gapapa public juga, asal jangan ada yang dimasukin.",0
"Program ini cuma sampai 31 Desember 2021 dan akan diundi pada tanggal 14 Januari 2022 dengan 31 (tiga puluh satu) iPhone 13.

Info lengkap bisa kamu lihat di https://www.jenius.com/pundijenius

#LakukanDenganCaramu",2
"Ayo Beli!
- 30GB Rp84Rb 30hr dg bls HIGH1
- 13GB Rp34Rb utk 7hr dg BALAS HIGH2
ke SMS ini atau di tsel.me/HO dan *363*20# sd 14 Apr",2
Perusahaannya apa aja kalau boleh tau?,0
Yg ragu sm bulet/datar atau yg pgn ikutan debat kusir :v,0
Yg sebelah warteg bahri apa sebrangnya? Yg 15,0
Semoga Allah bersama kita Semua.,0
Kalau gamepro uasnya materi atau praktek Pak?,0
"Yaudah gausah babakaran atuh, yg pake kompor aja. Lagian ribet kan nyalain arengnya",0
"SLMT!-No Anda M-dpt 1-unit Mobil all New AVANZA,Dari TELKOMSELpoin PIN_pmenan anda b89c7h9)U/info Lengkap kunjungi: www.telkomselpoin-777.pusku.com",1
"Eh iyaa gais kadonya udah aku kasih yaa, kata makasihh sama maaf kalau ada salah. Minggu ini udah mau ke samarinda",0
Dr ciateul terus masa kekalapa lg (frown),0
"Plg Yth,no Anda men-dpt hadiah dr: pengundiang PT. INDOSAT pin anda:b89c7h9 U/Melihat hadiah Anda klik: www.pemenangindosat-poin.webs.com",1
"Selamat,Anda M-dptkan Hadiah 1 Unit Mobil HONDA JAZZ & UANG TUNAI 35JT Rs Dr PT.TriCare PIN Pemenang Anda;477bfg7s. U/info klik: www.tricareindonesia.com",1
selamat nomor 3Care anda terpilih mendptkan Hadiah Honda Jazz RS dr program Undian 3care PIN:792RW1F7 Info klik: www.tricare2016.jimdo.com Nih BANK BRI No Rekening: 313.0100.5936.535 Atas Nama: Bayu Alamsyah,1
"ass...

butuh p1njaman d4na

t4npa agunan???

5jta s/d 500jta

U/info chat

WhatsApp:081524184099",1
Nanti plg wisudaan aku lgsg ksana. Awas telat. Telat aku plg.,0
Tarot: Bahagialah dengan pilihan kamu saat ini. Jangan menyalahkan keadaan terus. Utk berhenti ketik Unreg Tarot ke 99359 CS.02127882214,2
"Pelanggan 082114411738, Kamu Dapat Pesan dan 1000 Coin. Untuk Baca, Hubungi *500*77# Sekarang, Chatting Tanpa Kuota Internet & Raih Bonus Pulsa",2
"Stay at home! Belanja online bayar nya pake OVO. Top up saldo sekarang, biaya admin cuma Rp450 aja dari Hotelmurah.com. Tukar poin mu di link bit.ly/imnm3",2
"Nikmati diskon 25% tarif SLI 008 ke SEMUA NEGARA mulai pukul 00.00 sd 06.00 WIB, sd 31Agustus 13. Info lengkap ketik *122*5*4# atau www.indosat.com/iddpromo",2
- .. Saya masih di perjalanan.. Besok aja habis jumatan ketemu di kanto.. Web service nya juga sudah bisa di akses,0
"Nelpon MURAH hanya Rp 2500/panggilan ke MAL, SIN, Thailand, HK, China & USA dgn tekan 01016+Kode Negara+No Tujuan. Info: www.indosatooredoo.com/flatcall2500",2
Selamat bergabung dg IM3 Postpaid! Nikmati keuntungan eksklusif Pelanggan Paskabayar. Welcome&enjoy exclusive benefits as our Postpaid Customer,2
#NAME?,0
bntr lagi pulang,0
Waktu itu malas sep hihi. Dilihat jd lebih rapih aja 😆👍,0
"Ass, Sy Randy. Mengenai mobil yg sdh sy liat kondisi'y , kebetulan kami berminat. Mohon hub Bapa sy utk dibicarakan hrg netnya; Dr.H.DARMAWAN 0812xxxxxxx",1
Terima kasih telah melakukan pengisian di counter kami WAR PUL CELL. Info: kami Melayani pembayaran tagihan PLN,1
"BELANJA ONLINE Promo Disc 50% BB Dakota 2,8jt BB Onyx3 2,2jt BB Z10 3,5jt DLL, Info/sms: 085775102735 PIN:BB.2A03F3F2 Atau Klik: www.jaya-olshop.blogspot.com",1
"Maaf, perpanjangan otomatis paket kmu gagal krn pulsa tdk cukup/sdg dlm masa tenggang. Sgera isi pulsa dan aktifkan lagi Paket Edu Apps 30GB/30hr di *123#",2
"saya ke kosan yah, mau nanya2 jg soal laporan.. boleh ga?",0
"Bpk/Ibu Yth Ingin belanja barang lelang Aman,Murah,Berqualitas,Original/Asli

Surat2 & Documen lengkap 

Klik link ; 

http://bit.ly/info-lelang-03

Trima kasih",1
"ASSALAM MUALAIKUM BPK/IBU

KAMI DARI KOPERASI

MENAWARKAN PIJAMAN

BUNGA 2%/THN

MIN 5JT 500JT

U/INFO WA:085756297599",1
"Blackberry City Jual Blackberry Discond 40% Dakota 2,5jt Torch2 2,2jt Onyx3 2,1jt Davis 1,3jt Gemini 3G 1,1jt U/info Hub: Ibu.Anita 081315277257 PIN BB:29762D76",1
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 05/03/2022 jam 23:59 WIB.",2
"Tokopedia - Isi ulang listrik prabayar BERHASIL untuk kode input: 4206 5950 3880 7739 5308, IDPel : 32196672789 sejumlah 71.9 kWh.",2
Anda telah terdaftar sebagai pelanggan TCASH full service. Tingkatkan saldo Anda dg isi saldo TCASH di merchant berlogo TCASH terdekat.,2
"Anda Mndptkan

Subsidi Pemerintah

Rp.189.000.000

PIN PEMEN4NG; 717747

INFO

WA: 082396069135

BUKA;

bit.ly/galeri-pertamina35",1
Belum install GRAB? Ada Diskon 50% untuk pesan GrabFood buat kamu! Install sekarang https://bit.ly/GRABFOODIM3,2
Ka aku ga bisa liat kosannya skrg :( soalnya ngerjain uts take home ka,0
Semoga saya segera dapat saran revisi jika ada??,0
"Slmt!!No anda
Mendpt hadiah
Rp.100 juta.dari
XL-AXIATA
Diundi tadi mlm
Pukul.23:30.wib
Di RCTI.info Hub:
081998056399
Drs.SANTOSO
Pelaksana:
+XL-",1
"Butuh Dana Tunai Cepat 25-250 Juta Dgn Bunga Rendah 1,35% Flat/Bln Proses Dijamin 3 Hari Syarat Mudah Info Ibu YANI : 081218986001",1
